ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,OpinionFrom0,OpinionTo0,OpinionFrom1,OpinionTo1,OpinionFrom2,OpinionTo2,OpinionFrom3,OpinionTo3,OpinionFrom4,OpinionTo4,OpinionFrom5,OpinionTo5,OpinionFrom6,OpinionTo6,OpinionFrom7,OpinionTo7,OpinionFrom8,OpinionTo8,OpinionFrom9,OpinionTo9,OpinionFrom10,OpinionTo10,OpinionFrom11,OpinionTo11,OpinionFrom12,OpinionTo12,OpinionFrom13,OpinionTo13,OpinionFrom14,OpinionTo14,OpinionFrom15,OpinionTo15,OpinionFrom16,OpinionTo16,OpinionFrom17,OpinionTo17,OpinionFrom18,OpinionTo18,OpinionFrom19,OpinionTo19,OpinionFrom20,OpinionTo20,OpinionFrom21,OpinionTo21
988,318,{},1761657618,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,253,0,"[""OpinionFrom0"",""OpinionFrom1"",""OpinionTo1"",""OpinionFrom2"",""OpinionTo2""]","You have denounced one of their declared enemies!
We are trade partners.
You have no contested borders.
We passed their proposal in the World Congress.
You are their vassal state, and they like it!
We have made Declarations of Friendship with the same leaders!
We have made a public Declaration of Friendship!
They liked our proposal to the World Congress.
We have opened our borders to each other.
We have shared embassies.
We freed them from sanctions in the World Congress.
We fought together against a common foe.
We have divergent Social Policies.
They desire friendly relations with our empire.
They are spreading their own religion, but you converted some of their cities to your religion.","We are trade partners. (40)
We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have a Diplomat in their capital. (10)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have shared embassies. (1)
Our real approach is Afraid.
They are our vassal state.
We have divergent Social Policies. (-3)","Your votes supported their civ's interests in the World Congress.
We passed their proposal in the World Congress.
You have denounced one of their declared enemies!
We have made Declarations of Friendship with the same leaders!
They liked our proposal to the World Congress.
We have made a public Declaration of Friendship!
We have opened our borders to each other.
We have similar Social Policies.
We fought together against a common foe.
We have shared embassies.
You have been at war in the past, but they do not seem to hold a grudge.
They desire friendly relations with our empire.","We fought together against a common foe. (88)
We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have similar Social Policies. (3)
We have shared embassies. (1)
Our real approach is Friendly.","You have no contested borders.
They liked our proposal to the World Congress.
We have divergent Social Policies.
Your spies were caught stealing from them.
We have denounced them!
You have made a Declaration of Friendship with one of their enemies!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You are at war!","Our real approach is Afraid.
We are completely untrustworthy to them.
We have divergent Social Policies. (-3)
You have denounced a leader they made a Declaration of Friendship with! (-11)
They fear your warmongering will end this world in fire! (-410)
You captured their original capital. (-3000)
You are at war! (-99999)","Our top friend: Venice
Our top World Congress ally: The Ottomans, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,319,{},1761657631,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,"[""OpinionFrom2"",""OpinionTo3""]","Our top friend: Venice, Our top defensive pact ally: None
Our top World Congress ally: Venice, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,"Your votes supported their civ's interests in the World Congress.
We fought together against a common foe.
We have made a Defensive Pact!
You have denounced one of their declared enemies!
They liked our proposal to the World Congress.
We are trade partners.
We have made a public Declaration of Friendship!
We have made Declarations of Friendship with the same leaders!
We passed their proposal in the World Congress.
Your recent diplomatic actions please them.
We have opened our borders to each other.
We have shared embassies.
You have been at war in the past, but they do not seem to hold a grudge.
We have divergent Social Policies.
We have different religious beliefs.
They desire friendly relations with our empire.","We are trade partners. (40)
We have made a Defensive Pact! (20)
We have opened our borders to each other. (12)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We fought together against a common foe. (5)
We have shared embassies. (1)
Our real approach is Friendly.
We have divergent Social Policies. (-3)
Religious differences strain your relationship. (-30)","They liked our proposal to the World Congress.
Your recent diplomatic actions please them.
We have Pledged to Protect the same City-States.
We are completely untrustworthy to them.
They believe your warmongering has become an existential threat. (They dislike warmongers.)
We have divergent Social Policies.
They are spreading their own religion, but you converted some of their cities to your religion.
You have made a Defensive Pact with one of their enemies!
You have conquered City-States under their protection!
You have made a Declaration of Friendship with one of their enemies!
Religious differences strain your relationship.
Your success angers them.
We tried to place sanctions on them in the World Congress.
Territorial disputes strain your relationship.
We have denounced each other!
You stole their territory while at peace!
You made a promise not to conquer a City-State protected by them, and then broke it!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You are at war!","We have Pledged to Protect the same City-States. (7)
Our real approach is War.
We have divergent Social Policies. (-3)
You have denounced a leader they made a Declaration of Friendship with! (-11)
They fear your warmongering will end this world in fire! (-14)
They are spreading their own religion, but you converted some of their cities to your religion. (-18)
Religious differences strain your relationship. (-30)
We defeated their proposal in the World Congress. (-36)
You are at war! (-99999)","Your votes supported their civ's interests in the World Congress.
They are content with your treatment of them as their master.
We have made Declarations of Friendship with the same leaders!
We are trade partners.
You protected their territory as their master!
You have denounced one of their declared enemies!
We passed their proposal in the World Congress.
They liked our proposal to the World Congress.
We have a Diplomat in their capital.
You are not competing for technological advancement.
Your recent diplomatic actions please them.
We have made a public Declaration of Friendship!
We have opened our borders to each other.
You have no contested borders.
We have shared embassies.
Your military deployment is threatening.
We have divergent Social Policies.
They are our vassal state.
They desire friendly relations with our empire.","You are their vassal state, and they like it! (99)
We are trade partners. (40)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We fought together against a common foe. (1)
We have shared embassies. (1)
Our real approach is Friendly.
We have divergent Social Policies. (-3)
They are spreading their own religion, but you converted some of their cities to your religion. (-20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,319,{},1761657640,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249,0,"[""OpinionTo2"",""OpinionTo3""]","We passed their proposal in the World Congress.
We have made a public Declaration of Friendship!
Your votes supported their civ's interests in the World Congress.
We have made a Defensive Pact!
We have made Declarations of Friendship with the same leaders!
We are trade partners.
We have opened our borders to each other.
We fought together against a common foe.
We have shared embassies.
They liked our proposal to the World Congress.
We freed them from sanctions in the World Congress.
We have divergent Social Policies.
We have different religious beliefs.
They desire friendly relations with our empire.","We fought together against a common foe. (99)
We are trade partners. (40)
We passed their proposal in the World Congress. (36)
We have made a Defensive Pact! (20)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have shared embassies. (1)
You have gone to war in the past.
Our real approach is Friendly.
We have divergent Social Policies. (-3)
Religious differences strain your relationship. (-30)","Our top friend: The Ottomans, Our top defensive pact ally: The Ottomans
Our top World Congress ally: The Ottomans, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,"You have adopted their religion in the majority of your cities.
They have denounced us!
You are competing for World Wonders.
They disliked our proposal to the World Congress.
Territorial disputes strain your relationship.
You have made a Defensive Pact with one of their enemies!
You have made a Declaration of Friendship with one of their enemies!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You stole their territory while at peace!
You are at war!","They have happily adopted your religion in the majority of their cities. (30)
Our real approach is Guarded.
We are completely untrustworthy to them.
You have denounced a leader they made a Declaration of Friendship with! (-11)
We defeated their proposal in the World Congress. (-36)
You killed or captured their civilians! (-44)
You stole their territory! (-50)
They fear your warmongering will end this world in fire! (-140)
You captured their original capital. (-3000)
You are at war! (-99999)","Your votes supported their civ's interests in the World Congress.
We fought together against a common foe.
We passed their proposal in the World Congress.
We have made a public Declaration of Friendship!
We have made Declarations of Friendship with the same leaders!
You are not competing for technological advancement.
They liked our proposal to the World Congress.
We have opened our borders to each other.
We have similar Social Policies.
You have no contested borders.
We have shared embassies.
They desire friendly relations with our empire.","We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We fought together against a common foe. (5)
We have similar Social Policies. (3)
We have shared embassies. (1)
You have gone to war in the past.
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,319,{},1761657646,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,246,0,"[""OpinionFrom0""]","We previously passed their proposal in the World Congress.
We have Pledged to Protect the same City-States.
They liked our proposal to the World Congress.
We tried to place sanctions on them in the World Congress.
They believe we are building World Wonders too aggressively!
We have divergent Social Policies.
They fear your warmongering will end this world in fire! (They ignore most warmongering.)
You killed or captured civilians from other civilizations!
Their friends or allies have denounced you!
Religious differences strain your relationship.
They are spreading their own religion, but you converted some of their cities to your religion.
We have denounced each other!
Territorial disputes strain your relationship.
You have denounced a leader they made a Declaration of Friendship with!
Your votes opposed their civ's interests in the World Congress.
You are at war!","We have Pledged to Protect the same City-States. (7)
Our real approach is Hostile.
We are completely untrustworthy to them.
We have divergent Social Policies. (-3)
They are spreading their own religion, but you converted some of their cities to your religion. (-6)
You have made a Declaration of Friendship with one of their enemies! (-13)
You have made a Defensive Pact with one of their enemies! (-15)
Religious differences strain your relationship. (-30)
You stole their territory! (-50)
You are at war! (-99999)","They have happily adopted your religion in the majority of their cities.
We are completely untrustworthy to them.
Territorial disputes strain your relationship.
We defeated their proposal in the World Congress.
You have denounced a leader they made a Declaration of Friendship with!
They disliked our proposal to the World Congress.
Their friends or allies have denounced you!
You are competing for World Wonders.
You killed or captured their civilians!
We have denounced them!
You stole their territory while at peace!
Your votes opposed their civ's interests in the World Congress.
They fear your warmongering will end this world in fire! (They furiously abhor warmongers!)
You captured their original capital.
You are at war!","You have adopted their religion in the majority of your cities. (60)
Our real approach is Hostile.
You have made a Declaration of Friendship with one of their enemies! (-13)
You have made a Defensive Pact with one of their enemies! (-15)
You stole their territory! (-50)
You are at war! (-99999)","Our top friend: None, Our top defensive pact ally: None
Our top World Congress ally: None, Our top World Congress rival: The Ottomans
Our top Competitor: The Ottomans",,"You are not competing for technological advancement.
You have no contested borders.
We are completely untrustworthy to them.
They have denounced us!
We have divergent Social Policies.
Their friends or allies have denounced you!
They disliked our proposal to the World Congress.
You killed or captured civilians from other civilizations!
You have denounced a leader they made a Declaration of Friendship with!
Your votes opposed their civ's interests in the World Congress.
You captured their original capital.
They fear your warmongering will end this world in fire! (They hate warmongers!)
You are at war!","Our real approach is War.
We have divergent Social Policies. (-3)
You have made a Declaration of Friendship with one of their enemies! (-13)
Your spies were caught stealing from them. (-33)
You are at war! (-99999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,319,{},1761657654,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,254,0,"[""OpinionTo1""]","You have denounced one of their declared enemies!
We are trade partners.
You have no contested borders.
We passed their proposal in the World Congress.
You are their vassal state, and they like it!
We have made Declarations of Friendship with the same leaders!
We have made a public Declaration of Friendship!
They liked our proposal to the World Congress.
We have opened our borders to each other.
We have shared embassies.
We freed them from sanctions in the World Congress.
We fought together against a common foe.
We have divergent Social Policies.
They desire friendly relations with our empire.
They are spreading their own religion, but you converted some of their cities to your religion.","We are trade partners. (40)
We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have a Diplomat in their capital. (10)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have shared embassies. (1)
Our real approach is Afraid.
They are our vassal state.
We have divergent Social Policies. (-3)","Your votes supported their civ's interests in the World Congress.
We passed their proposal in the World Congress.
You have denounced one of their declared enemies!
We have made Declarations of Friendship with the same leaders!
They liked our proposal to the World Congress.
We have made a public Declaration of Friendship!
We have opened our borders to each other.
We have similar Social Policies.
We fought together against a common foe.
We have shared embassies.
You have been at war in the past, but they do not seem to hold a grudge.
They desire friendly relations with our empire.","We fought together against a common foe. (91)
We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have similar Social Policies. (3)
We have shared embassies. (1)
Our real approach is Friendly.","You have no contested borders.
They liked our proposal to the World Congress.
We have divergent Social Policies.
Your spies were caught stealing from them.
We have denounced them!
You have made a Declaration of Friendship with one of their enemies!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You are at war!","Our real approach is Afraid.
We are completely untrustworthy to them.
We have divergent Social Policies. (-3)
You have denounced a leader they made a Declaration of Friendship with! (-11)
They fear your warmongering will end this world in fire! (-410)
You captured their original capital. (-3000)
You are at war! (-99999)","Our top friend: Venice
Our top World Congress ally: The Ottomans, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,320,{},1761657674,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,0,"[""OpinionTo2""]","We passed their proposal in the World Congress.
We have made a public Declaration of Friendship!
Your votes supported their civ's interests in the World Congress.
We have made a Defensive Pact!
We have made Declarations of Friendship with the same leaders!
We are trade partners.
We have opened our borders to each other.
We fought together against a common foe.
We have shared embassies.
They liked our proposal to the World Congress.
We freed them from sanctions in the World Congress.
We have divergent Social Policies.
We have different religious beliefs.
They desire friendly relations with our empire.","We fought together against a common foe. (99)
We are trade partners. (40)
We passed their proposal in the World Congress. (36)
We have made a Defensive Pact! (20)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have shared embassies. (1)
You have gone to war in the past.
Our real approach is Friendly.
We have divergent Social Policies. (-3)
Religious differences strain your relationship. (-30)","Our top friend: The Ottomans, Our top defensive pact ally: The Ottomans
Our top World Congress ally: The Ottomans, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,"You have adopted their religion in the majority of your cities.
They have denounced us!
You are competing for World Wonders.
They disliked our proposal to the World Congress.
Territorial disputes strain your relationship.
You have made a Defensive Pact with one of their enemies!
You have made a Declaration of Friendship with one of their enemies!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You stole their territory while at peace!
You are at war!","They have happily adopted your religion in the majority of their cities. (30)
Our real approach is Guarded.
We are completely untrustworthy to them.
You have denounced a leader they made a Declaration of Friendship with! (-11)
We defeated their proposal in the World Congress. (-36)
You killed or captured their civilians! (-43)
You stole their territory! (-50)
They fear your warmongering will end this world in fire! (-140)
You captured their original capital. (-3000)
You are at war! (-99999)","Your votes supported their civ's interests in the World Congress.
We fought together against a common foe.
We passed their proposal in the World Congress.
We have made a public Declaration of Friendship!
We have made Declarations of Friendship with the same leaders!
You are not competing for technological advancement.
They liked our proposal to the World Congress.
We have opened our borders to each other.
We have similar Social Policies.
You have no contested borders.
We have shared embassies.
They desire friendly relations with our empire.","We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We fought together against a common foe. (5)
We have similar Social Policies. (3)
We have shared embassies. (1)
You have gone to war in the past.
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,320,{},1761657694,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,"[""OpinionFrom1"",""OpinionTo1"",""OpinionTo2""]","You have denounced one of their declared enemies!
We are trade partners.
You have no contested borders.
We passed their proposal in the World Congress.
You are their vassal state, and they like it!
We have made Declarations of Friendship with the same leaders!
We have made a public Declaration of Friendship!
They liked our proposal to the World Congress.
We have opened our borders to each other.
We have shared embassies.
We freed them from sanctions in the World Congress.
We fought together against a common foe.
We have divergent Social Policies.
They desire friendly relations with our empire.
They are spreading their own religion, but you converted some of their cities to your religion.","We are trade partners. (40)
We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have a Diplomat in their capital. (10)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have shared embassies. (1)
Our real approach is Afraid.
They are our vassal state.
We have divergent Social Policies. (-3)","Your votes supported their civ's interests in the World Congress.
You have denounced one of their declared enemies!
We passed their proposal in the World Congress.
We have made Declarations of Friendship with the same leaders!
They liked our proposal to the World Congress.
We have made a public Declaration of Friendship!
We have opened our borders to each other.
We have similar Social Policies.
We fought together against a common foe.
We have shared embassies.
You have been at war in the past, but they do not seem to hold a grudge.
They desire friendly relations with our empire.","We fought together against a common foe. (90)
We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
We have made a public Declaration of Friendship! (9)
We have made Declarations of Friendship with the same leaders! (8)
We have similar Social Policies. (3)
We have shared embassies. (1)
Our real approach is Friendly.","You have no contested borders.
They liked our proposal to the World Congress.
We have divergent Social Policies.
Your spies were caught stealing from them.
We have denounced them!
You have made a Declaration of Friendship with one of their enemies!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You are at war!","Our real approach is Guarded.
We are completely untrustworthy to them.
We have divergent Social Policies. (-3)
You have denounced a leader they made a Declaration of Friendship with! (-11)
They fear your warmongering will end this world in fire! (-409)
You captured their original capital. (-3000)
You are at war! (-99999)","Our top friend: Venice
Our top World Congress ally: The Ottomans, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,321,{},1761657703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,"[""OpinionFrom1"",""OpinionTo1"",""OpinionFrom2"",""OpinionFrom3"",""OpinionTo3""]","Our top friend: Venice, Our top defensive pact ally: None
Our top World Congress ally: Venice, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,"Your votes supported their civ's interests in the World Congress.
We fought together against a common foe.
We have made a Defensive Pact!
You have denounced one of their declared enemies!
They liked our proposal to the World Congress.
We are trade partners.
We have made a public Declaration of Friendship!
Your recent diplomatic actions please them.
We passed their proposal in the World Congress.
We have opened our borders to each other.
We have shared embassies.
You have been at war in the past, but they do not seem to hold a grudge.
We have divergent Social Policies.
We have different religious beliefs.
They desire friendly relations with our empire.","We are trade partners. (40)
We have made a Defensive Pact! (20)
We have opened our borders to each other. (12)
We have made a public Declaration of Friendship! (9)
We fought together against a common foe. (5)
We have shared embassies. (1)
Our real approach is Friendly.
We have divergent Social Policies. (-3)
Religious differences strain your relationship. (-30)","They liked our proposal to the World Congress.
Your recent diplomatic actions please them.
We have Pledged to Protect the same City-States.
We are completely untrustworthy to them.
They believe your warmongering has become an existential threat. (They dislike warmongers.)
We have divergent Social Policies.
They are spreading their own religion, but you converted some of their cities to your religion.
You have made a Defensive Pact with one of their enemies!
You have made a Declaration of Friendship with one of their enemies!
You have conquered City-States under their protection!
Religious differences strain your relationship.
Your success angers them.
We tried to place sanctions on them in the World Congress.
Territorial disputes strain your relationship.
We have denounced each other!
You stole their territory while at peace!
You made a promise not to conquer a City-State protected by them, and then broke it!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You are at war!","We have Pledged to Protect the same City-States. (7)
Our real approach is War.
We have divergent Social Policies. (-3)
You have denounced a leader they made a Declaration of Friendship with! (-11)
They fear your warmongering will end this world in fire! (-14)
They are spreading their own religion, but you converted some of their cities to your religion. (-18)
Religious differences strain your relationship. (-30)
We defeated their proposal in the World Congress. (-36)
You are at war! (-99999)","Your votes supported their civ's interests in the World Congress.
They are content with your treatment of them as their master.
We have made Declarations of Friendship with the same leaders!
We are trade partners.
You protected their territory as their master!
You have denounced one of their declared enemies!
We passed their proposal in the World Congress.
They liked our proposal to the World Congress.
We have a Diplomat in their capital.
You are not competing for technological advancement.
Your recent diplomatic actions please them.
We have opened our borders to each other.
We were previously friends with their civilization.
You have no contested borders.
We have shared embassies.
Your military deployment is threatening.
We have divergent Social Policies.
They are our vassal state.
They fear our great might!","You are their vassal state, and they like it! (99)
We are trade partners. (40)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made Declarations of Friendship with the same leaders! (8)
We have shared embassies. (1)
Our real approach is Friendly.
We have divergent Social Policies. (-3)
They are spreading their own religion, but you converted some of their cities to your religion. (-20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,321,{},1761657714,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,0,"[""OpinionFrom0"",""OpinionTo0"",""OpinionTo2"",""OpinionFrom3"",""OpinionTo3""]","We passed their proposal in the World Congress.
We have made a public Declaration of Friendship!
Your votes supported their civ's interests in the World Congress.
We have made a Defensive Pact!
We are trade partners.
We have opened our borders to each other.
We fought together against a common foe.
We have shared embassies.
They liked our proposal to the World Congress.
We freed them from sanctions in the World Congress.
We have divergent Social Policies.
We have different religious beliefs.
They desire friendly relations with our empire.","We fought together against a common foe. (99)
We are trade partners. (40)
We passed their proposal in the World Congress. (36)
We have made a Defensive Pact! (20)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We have shared embassies. (1)
You have gone to war in the past.
Our real approach is Friendly.
We have divergent Social Policies. (-3)
Religious differences strain your relationship. (-30)","Our top friend: The Ottomans, Our top defensive pact ally: The Ottomans
Our top World Congress ally: The Ottomans, Our top World Congress rival: Indonesia
Our top Competitor: Indonesia",,"You have adopted their religion in the majority of your cities.
They have denounced us!
You are competing for World Wonders.
They disliked our proposal to the World Congress.
Territorial disputes strain your relationship.
You have made a Defensive Pact with one of their enemies!
You have made a Declaration of Friendship with one of their enemies!
We defeated their proposal in the World Congress.
Your votes opposed their civ's interests in the World Congress.
You stole their territory while at peace!
You are at war!","They have happily adopted your religion in the majority of their cities. (30)
Our real approach is Guarded.
We are completely untrustworthy to them.
You have denounced a leader they made a Declaration of Friendship with! (-11)
We defeated their proposal in the World Congress. (-36)
You killed or captured their civilians! (-42)
You stole their territory! (-50)
They fear your warmongering will end this world in fire! (-139)
You captured their original capital. (-3000)
You are at war! (-99999)","Your votes supported their civ's interests in the World Congress.
We fought together against a common foe.
We passed their proposal in the World Congress.
We have made a public Declaration of Friendship!
You are not competing for technological advancement.
They liked our proposal to the World Congress.
We have opened our borders to each other.
We have similar Social Policies.
You have no contested borders.
We have shared embassies.
They desire friendly relations with our empire.","We passed their proposal in the World Congress. (36)
We have opened our borders to each other. (12)
You have denounced one of their declared enemies! (11)
We have made a public Declaration of Friendship! (9)
We fought together against a common foe. (4)
We have similar Social Policies. (3)
We have shared embassies. (1)
You have gone to war in the past.
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,321,{},1761657721,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,247,0,"[""OpinionFrom0"",""OpinionFrom1"",""OpinionFrom3""]","We previously passed their proposal in the World Congress.
We have Pledged to Protect the same City-States.
They liked our proposal to the World Congress.
We tried to place sanctions on them in the World Congress.
They believe we are building World Wonders too aggressively!
We have divergent Social Policies.
They fear your warmongering will end this world in fire! (They ignore most warmongering.)
You killed or captured civilians from other civilizations!
Religious differences strain your relationship.
They are spreading their own religion, but you converted some of their cities to your religion.
We have denounced each other!
Territorial disputes strain your relationship.
You have denounced a leader they made a Declaration of Friendship with!
Your votes opposed their civ's interests in the World Congress.
You are at war!","We have Pledged to Protect the same City-States. (7)
Our real approach is Hostile.
We are completely untrustworthy to them.
We have divergent Social Policies. (-3)
They are spreading their own religion, but you converted some of their cities to your religion. (-6)
You have made a Declaration of Friendship with one of their enemies! (-13)
You have made a Defensive Pact with one of their enemies! (-15)
Religious differences strain your relationship. (-30)
You stole their territory! (-50)
You are at war! (-99999)","They have happily adopted your religion in the majority of their cities.
We are completely untrustworthy to them.
Territorial disputes strain your relationship.
We defeated their proposal in the World Congress.
You have denounced a leader they made a Declaration of Friendship with!
Their friends or allies have denounced you!
They disliked our proposal to the World Congress.
You are competing for World Wonders.
You killed or captured their civilians!
We have denounced them!
You stole their territory while at peace!
Your votes opposed their civ's interests in the World Congress.
They fear your warmongering will end this world in fire! (They furiously abhor warmongers!)
You captured their original capital.
You are at war!","You have adopted their religion in the majority of your cities. (60)
Our real approach is Hostile.
You have made a Declaration of Friendship with one of their enemies! (-13)
You have made a Defensive Pact with one of their enemies! (-15)
You stole their territory! (-50)
You are at war! (-99999)","Our top friend: None, Our top defensive pact ally: None
Our top World Congress ally: None, Our top World Congress rival: The Ottomans
Our top Competitor: The Ottomans",,"You are not competing for technological advancement.
You have no contested borders.
We are completely untrustworthy to them.
We have divergent Social Policies.
Their friends or allies have denounced you!
They disliked our proposal to the World Congress.
You killed or captured civilians from other civilizations!
You have denounced a leader they made a Declaration of Friendship with!
Your votes opposed their civ's interests in the World Congress.
You captured their original capital.
They fear your warmongering will end this world in fire! (They hate warmongers!)
You are at war!","Our real approach is War.
We have divergent Social Policies. (-3)
You have made a Declaration of Friendship with one of their enemies! (-13)
Your spies were caught stealing from them. (-33)
You are at war! (-99999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
