ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,DominationVictory,ScienceVictory,CulturalVictory,DiplomaticVictory
36,133,{},1761651481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (6%) - Rising Slowly"",""Korea"":""Exotic (7%) - Rising Slowly"",""Venice"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (7%) - Rising Slowly"",""Venice"":""Exotic (6%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (5%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (6%) - Rising Slowly"",""Korea"":""Exotic (7%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
37,134,{},1761651512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""Venice"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (8%) - Rising Slowly"",""Venice"":""Exotic (6%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (5%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (6%) - Rising Slowly"",""Korea"":""Exotic (7%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
38,135,{},1761651535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""Venice"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (8%) - Rising Slowly"",""Venice"":""Exotic (6%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (5%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (6%) - Rising Slowly"",""Korea"":""Exotic (7%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
39,136,{},1761651557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""Venice"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (9%) - Rising Slowly"",""Venice"":""Exotic (7%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (5%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (6%) - Rising Slowly"",""Korea"":""Exotic (7%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
40,138,{},1761651601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (9%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (6%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
41,139,{},1761651627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (6%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
42,140,{},1761651646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (6%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0}}",Unlocked in later eras
43,141,{},1761651673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (10%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""The Ottomans"":""Exotic (6%) - Rising Slowly""},""PolicyPercentage"":25,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
44,142,{},1761651694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (10%) - Rising Slowly"",""The Ottomans"":""Exotic (12%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
45,143,{},1761651716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (10%) - Rising Slowly"",""The Ottomans"":""Exotic (12%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
46,144,{},1761651739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (12%) - Rising Slowly"",""Venice"":""Exotic (12%) - Rising Slowly"",""The Ottomans"":""Exotic (13%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (8%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
47,146,{},1761651792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (12%) - Rising Slowly"",""Venice"":""Exotic (12%) - Rising Slowly"",""The Ottomans"":""Exotic (13%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
48,147,{},1761651850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (12%) - Rising Slowly"",""Venice"":""Exotic (13%) - Rising Slowly"",""The Ottomans"":""Exotic (13%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
49,148,{},1761651876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (10%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (12%) - Rising Slowly"",""Venice"":""Exotic (13%) - Rising Slowly"",""The Ottomans"":""Exotic (14%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (8%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
50,149,{},1761651902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (12%) - Rising Slowly"",""Venice"":""Exotic (13%) - Rising Slowly"",""The Ottomans"":""Exotic (13%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
51,150,{},1761651931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (14%) - Rising Slowly"",""Venice"":""Exotic (16%) - Rising Slowly"",""The Ottomans"":""Exotic (14%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
52,151,{},1761651957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (14%) - Rising Slowly"",""Venice"":""Exotic (17%) - Rising Slowly"",""The Ottomans"":""Exotic (14%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
53,152,{},1761651979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (14%) - Rising Slowly"",""Venice"":""Exotic (16%) - Rising Slowly"",""The Ottomans"":""Exotic (14%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
54,153,{},1761651995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (15%) - Rising Slowly"",""Venice"":""Exotic (16%) - Rising Slowly"",""The Ottomans"":""Exotic (14%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
55,154,{},1761652016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (15%) - Rising Slowly"",""Venice"":""Exotic (18%) - Rising Slowly"",""The Ottomans"":""Exotic (15%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
56,156,{},1761652068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (15%) - Rising Slowly"",""Venice"":""Exotic (18%) - Rising Slowly"",""The Ottomans"":""Exotic (15%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (6%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
57,157,{},1761652089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (7%) - Rising Slowly"",""Korea"":""Exotic (11%) - Rising Slowly"",""Venice"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Exotic (16%) - Rising Slowly"",""Venice"":""Exotic (18%) - Rising Slowly"",""The Ottomans"":""Exotic (15%) - Rising Slowly""},""PolicyPercentage"":37,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Indonesia"":""Exotic (5%) - Rising Slowly"",""Venice"":""Exotic (6%) - Rising Slowly"",""The Ottomans"":""Exotic (7%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (9%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":33,""InfluentialCivs"":0}}",Unlocked in later eras
