ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,EconomicStrategies,MilitaryStrategies,Technologies,NextResearch,Policies,PolicyBranches,NextPolicy,NextBranch
1131,282,{},1761656251,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Military Science"",""Scientific Theory""]",None,"[""Protectionism""]","[""Imperialism"",""Rationalism"",""Authority"",""Fealty"",""Artistry"",""Tradition""]",None,None
1132,282,{},1761656251,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Economics"",""Metallurgy"",""Architecture"",""Steam Power""]",None,"[""Cultural Exchange""]","[""Fealty"",""Statecraft"",""Tradition"",""Authority""]",None,None
1133,283,{},1761656280,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Acoustics"",""Archaeology""]",None,"[""Sovereignty"",""Splendor"",""Honor"",""Colonialism"",""Regimental System"",""Civilizing Mission""]","[""Rationalism"",""Industry"",""Fealty"",""Statecraft"",""Artistry""]",Civilizing Mission,None
1134,283,{},1761656280,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Rifling"",""Steam Power"",""Scientific Theory""]",None,"[""Entrepreneurship"",""Division of Labor""]","[""Rationalism"",""Imperialism"",""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
1135,283,{},1761656280,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Scientific Theory"",""Military Science""]",None,"[""Protectionism""]","[""Imperialism"",""Rationalism"",""Artistry"",""Fealty"",""Authority"",""Tradition""]",None,None
1136,283,{},1761656280,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Economics"",""Metallurgy"",""Architecture"",""Steam Power""]",None,"[""Cultural Exchange""]","[""Fealty"",""Statecraft"",""Tradition"",""Authority""]",None,None
1137,284,{},1761656310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Acoustics"",""Archaeology""]",Acoustics,"[""Sovereignty"",""Splendor"",""Honor"",""Colonialism"",""Regimental System"",""Civilizing Mission""]","[""Rationalism"",""Industry"",""Fealty"",""Statecraft"",""Artistry""]",Civilizing Mission,None
1138,284,{},1761656310,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Rifling"",""Steam Power"",""Scientific Theory""]",None,"[""Entrepreneurship"",""Division of Labor""]","[""Rationalism"",""Imperialism"",""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
1139,284,{},1761656310,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Military Science"",""Archaeology"",""Fertilizer""]",None,"[""Protectionism""]","[""Imperialism"",""Rationalism"",""Artistry"",""Fealty"",""Authority"",""Tradition""]",None,None
1140,284,{},1761656310,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Economics"",""Metallurgy"",""Architecture"",""Steam Power""]",None,"[""Cultural Exchange""]","[""Fealty"",""Statecraft"",""Tradition"",""Authority""]",None,None
1141,285,{},1761656339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Acoustics"",""Archaeology""]",Acoustics,"[""Sovereignty"",""Splendor"",""Honor"",""Colonialism"",""Regimental System"",""Civilizing Mission""]","[""Rationalism"",""Industry"",""Fealty"",""Statecraft"",""Artistry""]",Civilizing Mission,None
1142,285,{},1761656339,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Rifling"",""Steam Power"",""Scientific Theory""]",None,"[""Entrepreneurship"",""Division of Labor""]","[""Rationalism"",""Imperialism"",""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
1143,285,{},1761656339,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Military Science"",""Archaeology"",""Fertilizer""]",None,"[""Protectionism""]","[""Imperialism"",""Rationalism"",""Artistry"",""Fealty"",""Authority"",""Tradition""]",None,None
1144,285,{},1761656339,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Economics"",""Metallurgy"",""Architecture"",""Steam Power""]",None,"[""Cultural Exchange""]","[""Fealty"",""Statecraft"",""Tradition"",""Authority""]",None,None
1145,286,{},1761656363,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Acoustics"",""Archaeology""]",Acoustics,"[""Sovereignty"",""Splendor"",""Honor"",""Colonialism"",""Regimental System"",""Civilizing Mission""]","[""Rationalism"",""Industry"",""Fealty"",""Statecraft"",""Artistry""]",Civilizing Mission,None
1146,286,{},1761656363,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Rifling"",""Steam Power"",""Scientific Theory""]",None,"[""Entrepreneurship"",""Division of Labor""]","[""Rationalism"",""Imperialism"",""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
1147,286,{},1761656363,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Military Science"",""Archaeology"",""Fertilizer""]",None,"[""Protectionism""]","[""Imperialism"",""Rationalism"",""Artistry"",""Fealty"",""Authority"",""Tradition""]",None,None
1148,286,{},1761656363,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Economics"",""Metallurgy"",""Architecture"",""Steam Power""]",None,"[""Cultural Exchange""]","[""Fealty"",""Statecraft"",""Tradition"",""Authority""]",None,None
1149,287,{},1761656394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Acoustics"",""Archaeology""]",Acoustics,"[""Sovereignty"",""Splendor"",""Honor"",""Colonialism"",""Regimental System"",""Civilizing Mission""]","[""Rationalism"",""Industry"",""Fealty"",""Statecraft"",""Artistry""]",Civilizing Mission,None
1150,287,{},1761656394,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Rifling"",""Scientific Theory"",""Steam Power""]",None,"[""Entrepreneurship"",""Division of Labor""]","[""Rationalism"",""Imperialism"",""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
1151,287,{},1761656394,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Military Science"",""Archaeology"",""Fertilizer""]",None,"[""Protectionism""]","[""Imperialism"",""Rationalism"",""Artistry"",""Fealty"",""Authority"",""Tradition""]",None,None
