ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,GrandStrategy,EconomicStrategies,MilitaryStrategies,Rationale
709,277,{},1761656113,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148,0,"[""EconomicStrategies""]",Conquest,"[""DevelopingReligion"",""GsDiplomacy"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EnoughRanged"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
710,277,{},1761656129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Situation remains fundamentally unchanged - Indonesia still at 50% Domination Victory threat. Golden Age with 7 turns remaining provides critical production window. Imperialism adoption next turn (+25% land unit production, +10% city combat strength) perfectly aligns with our offensive timing. Current military buildup (Field Guns in Ankara/Bursa, naval supremacy from coastal cities) progressing well against Jakarta (51 Defense) and Seoul (48 Defense). Spies working on Indonesian city-state allies (Ormus, Geneva, Nippur, Marrakech, Dublin) to weaken their diplomatic network. Maintaining Conquest focus with NeedNavalUnitsCritical and NeedDiplomatsCritical remains optimal strategy to prevent Indonesia reaching 75% Domination Victory threshold."
711,278,{},1761656137,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomatsCritical"",""TechLeader""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnits""]",Tweaked by In-Game AI(Unknown)
712,278,{},1761656161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Indonesia remains at critical 50% Domination Victory threat level. Golden Age provides 6-turn production window for our offensive. Imperialism adoption with Civilizing Mission policy makes this optimal timing to capture Seoul (48 Defense) and Jakarta (38 Defense) before they reach 75% threshold. Naval supremacy established with Corvette/Frigate fleet, Field Guns positioned in Ankara/Bursa targeting Indonesian cities. Spies continue rigging elections against Indonesian city-state allies (Ormus, Geneva, Nippur, Marrakech, Dublin) to weaken their diplomatic network. NeedDiplomatsCritical maintained to prevent Indonesia gaining UN delegates through city-state influence. Offensive posture with WinningWars strategy maximizes our military advantage during Golden Age window."
713,279,{},1761656169,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomatsCritical"",""TechLeader""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnits"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
714,279,{},1761656174,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,149,0,"[""EconomicStrategies""]",Conquest,"[""DevelopingReligion"",""EnoughRecon"",""GsDiplomacy"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EnoughRanged"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
715,279,{},1761656181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Golden Age window (5 turns remaining) provides optimal timing for continued offensive against Indonesia's 50% Domination Victory threat. Military forces well-positioned: Field Guns in Ankara/Bursa targeting Seoul (48 Defense), naval supremacy established, and Civilizing Mission policy will maximize benefits from captured Indonesian cities. Scientific Theory research progressing for superior military tech. Spies continue rigging elections against Indonesian city-state allies. No strategic pivot needed - maintain total war pressure to break through Indonesian defenses before they reach 75% victory threshold."
716,280,{},1761656197,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomatsCritical"",""TechLeader""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
717,280,{},1761656201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150,0,"[""EconomicStrategies"",""MilitaryStrategies""]",Conquest,"[""DevelopingReligion"",""GsDiplomacy"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""NeedMobile"",""NeedNavalUnits"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
718,280,{},1761656209,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134,0,"[""EconomicStrategies"",""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats"",""NeedReconSea"",""ReallyNeedReconSea""]","[""EmpireDefenseCritical"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
719,280,{},1761656209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Continuing conquest strategy is optimal as Indonesia represents a 50% Domination Victory threat. Golden Age (4 turns remaining) provides perfect timing for sustained offensive. Military positioning shows strong advantages: Zone 4011 (Seoul) 485 vs 217 strength, Zone 3191 (Mataram) 414 vs 124 strength. Field Guns well-positioned to assault Seoul (48 Defense) and Jakarta (51 Defense). Scientific Theory research and Civilizing Mission policy will enhance military capabilities and conquest benefits. Venice war with Indonesia provides strategic value - no need to diverge from successful total war approach. Spies already rigging elections against Indonesian city-state allies to weaken their diplomatic position."
720,281,{},1761656226,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151,0,"[""MilitaryStrategies""]",Conquest,"[""DevelopingReligion"",""GsDiplomacy"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""NeedMobile"",""NeedNavalUnits"",""NeedRanged"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
721,281,{},1761656236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current conquest strategy remains optimal against Indonesia's 50% Domination Victory threat. Golden Age (3 turns remaining) provides perfect timing for sustained offensive operations. Military advantages continue: Zone 4011 (Seoul) 485 vs 217 strength, Zone 3191 (Mataram) 414 vs 124 strength. Indonesia distracted by Venice war, allowing us to maintain pressure on Seoul (55 Defense) and Jakarta (38 Defense). Scientific Theory research will enhance our technological edge while Civilizing Mission maximizes benefits from captured cities. Spies effectively rigging elections against Indonesian city-state allies (Ormus, Geneva, Nippur, etc.) to weaken their diplomatic position. No strategic pivots needed - maintain total war focus to eliminate the remaining two capitals."
722,281,{},1761656240,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats"",""NeedReconSea"",""ReallyNeedReconSea""]","[""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
723,282,{},1761656260,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,0,"[""EconomicStrategies""]",Conquest,"[""DevelopingReligion"",""GsCulture"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""NeedMobile"",""NeedNavalUnits"",""NeedRanged"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
724,282,{},1761656269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current conquest strategy remains optimal against Indonesia's 50% Domination Victory threat. Golden Age (2 turns remaining) provides urgent timing for decisive offensive operations. Military advantages confirmed: Zone 4011 (Seoul) 416 vs 178 strength, Zone 3191 (Mataram) 414 vs 101 strength. Indonesia distracted by Venice war (90% winning), allowing us to maintain pressure on Seoul (55 Defense) and Jakarta (38 Defense). Architecture research nearly complete, then Scientific Theory will enhance our technological edge while Civilizing Mission maximizes benefits from captured cities. Spies effectively rigging elections (Ormus, Geneva, Nippur, etc.) to weaken Indonesian diplomatic position. No strategic changes needed - accelerate total war to eliminate remaining Indonesian capitals before Golden Age expires."
725,282,{},1761656269,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,136,0,"[""EconomicStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats"",""NeedRecon"",""NeedReconSea"",""ReallyNeedReconSea""]","[""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
726,283,{},1761656296,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,153,0,"[""EconomicStrategies""]",Conquest,"[""DevelopingReligion"",""EnoughRecon"",""GsCulture"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""NeedMobile"",""NeedNavalUnits"",""NeedRanged"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
727,283,{},1761656306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current strategy remains optimal with Golden Age expiring this turn. Critical timing to eliminate Indonesian capitals given their 50% Domination Victory threat. Military dominance confirmed in key zones: Zone 4011 (Seoul) 247 vs 212 strength, Zone 3191 (Mataram) 183 vs 101 strength. Indonesia distracted by Venice war (90% winning), providing window for decisive action. Railroad research will enhance strategic mobility for rapid troop concentration. All resources focused on total war - no changes needed to accelerate capture of Seoul and Jakarta before Golden Age benefits expire."
728,284,{},1761656312,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,"[""EconomicStrategies"",""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""EnoughReconSea"",""GsDiplomacy"",""MostlyOnTheCoast"",""NeedDiplomatsCritical""]","[""AtWar"",""EnoughNavalUnits"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
729,284,{},1761656326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current strategy remains optimal despite Golden Age expiring. Indonesia at 50% Domination Victory remains critical threat, currently distracted fighting Venice (90% winning) giving us strategic window. Military dominance confirmed: Zone 4011 (Seoul) 247 vs 212 strength, Zone 3191 (Mataram) 183 vs 101 strength. Railroad research (from Acoustics) crucial for rapid troop redeployment against remaining Indonesian capitals. Civilizing Mission policy maximizes economic benefits from conquest. Venice defensive alliance maintained while pursuing total war against Indonesia. All resources focused on breaking through Seoul (55 Defense) and Jakarta (38 Defense) before Indonesia consolidates from Venice war."
730,284,{},1761656328,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,0,"[""EconomicStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats"",""NeedReconSea"",""ReallyNeedReconSea""]","[""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
731,285,{},1761656341,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,"[""EconomicStrategies"",""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsDiplomacy"",""MostlyOnTheCoast"",""NeedDiplomatsCritical""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
732,285,{},1761656346,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,154,0,"[""EconomicStrategies"",""MilitaryStrategies""]",Conquest,"[""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""DevelopingReligion"",""EnoughRecon"",""GsCulture"",""NeedDiplomats"",""TechLeader"",""TooManyUnits""]","[""AtWar"",""EmpireDefenseCritical"",""NeedMobile"",""NeedNavalUnits"",""NeedRanged"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
733,285,{},1761656357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current conquest strategy remains optimal despite the critical Indonesia threat. While Indonesia leads Domination Victory at 50%, they are distracted fighting Venice (war score -100% for Venice) giving us strategic opportunity. Our railroad-focused research from Acoustics branch provides crucial mobility advantages for rapid troop redeployment between Seoul and Jakarta fronts. Military analysis shows we have strength advantage in Mataram (183 vs 101) but Indonesia dominates Seoul (330 vs 231) - requiring continued offensive pressure. Naval superiority confirmed with Corvette/Frigate forces able to support coastal operations against Indonesian cities. Civilizing Mission policy maximizes economic benefits from conquest (+75 gold per city, +10% production). Diplomatic position stable with Korea as vassal and Venice as defensive ally. All resources focused on preventing Indonesia's imminent Domination Victory while capitalizing on their war distraction."
734,286,{},1761656367,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsDiplomacy"",""MostlyOnTheCoast"",""NeedDiplomatsCritical""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnits"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
735,286,{},1761656371,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,155,0,"[""EconomicStrategies"",""MilitaryStrategies""]",Conquest,"[""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""DevelopingReligion"",""GsCulture"",""MostlyOnTheCoast"",""NeedDiplomats"",""TechLeader""]","[""AtWar"",""NeedMobile"",""NeedNavalUnits"",""NeedRanged"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
736,286,{},1761656383,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,138,0,"[""EconomicStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats"",""NeedReconSea"",""ReallyNeedReconSea""]","[""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
737,286,{},1761656384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current strategic posture remains optimal given Indonesia's existential 50% Domination Victory threat. The AI is executing a well-coordinated multi-front war with naval superiority evident in our Frigates/Corvettes fleet and land forces pushing on both Seoul (55 Defense) and Mataram (54 Defense). Indonesia's distraction fighting Venice (war score 100% vs -100%) presents a critical window of opportunity we must fully exploit. Railroad research from Acoustics will enhance our mobility for rapid troop redeployment between fronts. Civilizing Mission policy will maximize economic benefits from conquered cities (+75 gold, +10% production). Our aggressive persona (10/10 WarBias, 8/10 HostileBias) with high denounce willingness (8/10) is building international pressure against Indonesia's warmongering. No strategic pivots needed - maintain full war footing and pressure on Indonesian-controlled capitals before they can achieve their fourth capital capture."
738,287,{},1761656397,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsDiplomacy"",""MostlyOnTheCoast"",""NeedDiplomatsCritical""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnits""]",Tweaked by In-Game AI(Unknown)
739,287,{},1761656412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current war strategy is executing excellently with major combat victories this turn. Our naval forces destroyed Ormus Corvette and Cuirassier units, heavily damaged their defending Cuirassier (now at 36% HP), and established naval superiority around the city-state. Land forces successfully eliminated barbarian threats near our territory. Indonesia's 50% Domination Victory threat remains critical, but our multi-front war strategy with Venice distraction is creating the perfect window of opportunity. With Acoustics research leading to Railroad for improved mobility, Civilizing Mission policy for conquered city benefits, and our aggressive persona building international pressure, maintaining full war footing against Indonesian-controlled capitals (Seoul at 57 Defense, Mataram at 54 Defense) before they can capture their fourth capital remains the optimal path."
740,288,{},1761656448,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,139,0,"[""EconomicStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats"",""NeedReconSea""]","[""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
741,288,{},1761656457,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Indonesia at 75% Domination Victory requires immediate total war to prevent their fourth and final capital capture. Current battle momentum is excellent - major naval victories this destroyed Ormus Corvette and Cuirassier units, establishing naval superiority. With Venice drawing Indonesian attention (90% winning war for Indonesia) and our forces steamrolling Ormus (86% HP), we have a perfect window to break through before Indonesia secures victory. Maintain full war footing with critical naval production and ranged units to siege Seoul (55 Defense) and Jakarta (38 Defense). Civilizing Mission will maximize benefits from conquered cities, while Acoustics → Railroad provides rapid redeployment capabilities for the final push against Indonesian capitals."
742,289,{},1761656482,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140,0,"[""EconomicStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats""]","[""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
743,289,{},1761656484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Maintaining current war strategy is essential - Indonesia stands at 75% Domination Victory with 3/4 capitals controlled. Every turn counts, and changing strategies now would delay our offensive momentum. Ormus at 70% health and under siege with our 1612 strength vs 279 enemy in zone shows clear advantage. Existing naval superiority (14 Corvettes/Frigates vs Indonesia's damaged Corvette) and Field Guns positioned for siege operations must be maintained. Civilizing Mission adoption completes this turn, providing conquered city benefits for the inevitable captures. Any strategic pivot would waste precious turns Indonesia could use to secure their final capital."
744,290,{},1761656499,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsDiplomacy"",""MostlyOnTheCoast"",""NeedDiplomatsCritical""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
745,290,{},1761656504,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,156,0,"[""GrandStrategy"",""EconomicStrategies"",""MilitaryStrategies""]",UnitedNations,"[""CitiesNeedNavalGrowth"",""GsCulture"",""MostlyOnTheCoast"",""NeedDiplomats"",""TechLeader""]","[""AtWar"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""NeedRanged"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
746,290,{},1761656518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]","Current war strategy remains optimal against Indonesia's 75% Domination Victory threat. Recent capture of Ormus and ongoing naval superiority (14+ Frigates/Corvettes) provide strong momentum. Railroad research and Civilizing Mission policy will boost production and conquered city benefits. Indonesia's defensive forces around Seoul (3 Field Guns, 2 Gatling Guns, Defense: 57) require continued pressure. Economic strategies GsConquest + NeedDiplomatsCritical support total war while maintaining city-state influence. Military posture WinningWars with NeedNavalUnitsCritical and NeedRanged aligns with current siege operations. Any strategic change would waste precious turns Indonesia needs for final capital capture."
747,290,{},1761656521,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""GsSpaceship"",""MostlyOnTheCoast"",""NeedDiplomats""]","[""AtWar"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WarMobilization""]",Tweaked by In-Game AI(Unknown)
748,291,{},1761656543,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,157,0,"[""MilitaryStrategies""]",UnitedNations,"[""CitiesNeedNavalGrowth"",""GsCulture"",""MostlyOnTheCoast"",""NeedDiplomats"",""TechLeader""]","[""AtWar"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
749,291,{},1761656554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,"[""Rationale""]",Conquest,"[""GsConquest"",""NeedDiplomatsCritical""]","[""AtWar"",""NeedNavalUnitsCritical"",""NeedRanged"",""WinningWars""]",Current conquest strategy remains optimal against Indonesia's imminent 75% Domination Victory threat. Recent military successes in killing Indonesian Cuirassier units show our defensive capabilities are working. Strong naval superiority (14+ Frigates/Corvettes) provides tactical flexibility for the final push on the remaining capital. Railroad research is critically needed for +50% production boost to accelerate military production and faster unit movement for rapid redeployment. Civilizing Mission policy will maximize benefits from any conquered cities. Changing strategy now would waste precious momentum while Indonesia only needs one more capital to achieve victory.
750,292,{},1761656575,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,158,0,"[""EconomicStrategies""]",UnitedNations,"[""CitiesNeedNavalGrowth"",""EnoughRecon"",""GsCulture"",""MostlyOnTheCoast"",""TechLeader""]","[""AtWar"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
751,292,{},1761656593,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,"[""EconomicStrategies"",""MilitaryStrategies"",""Rationale""]",Conquest,"[""GsConquest"",""NeedHappinessCritical""]","[""AtWar"",""EmpireDefenseCritical"",""NeedNavalUnitsCritical"",""NeedRanged""]",Indonesia threatens victory with 75% Domination progress - they control 3/4 capitals. Immediate strategic shift to defensive posture is essential to survive their superior military while preparing counter-attack. Railroad research completion this turn provides critical +50% production bonus and faster unit movement for rapid redeployment. Happiness crisis (Unhappy - combat penalty) demands immediate attention through NeedHappinessCritical. Naval superiority is our greatest tactical advantage with 14+ Frigates/Corvettes for controlling seas and supporting amphibious operations. EmpireDefenseCritical ensures survival against Indonesia's technologically superior forces (48 vs 44 technologies) while maintaining offensive preparation against their remaining capitals.
752,293,{},1761656603,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,"[""MilitaryStrategies""]",Spaceship,"[""CitiesNeedNavalGrowth"",""EnoughExpansion"",""EnoughRecon"",""EnoughReconSea"",""GsDiplomacy"",""MostlyOnTheCoast"",""NeedDiplomatsCritical""]","[""AtWar"",""EmpireDefenseCritical"",""EnoughRanged"",""LosingWars"",""NeedMobile"",""NeedNavalUnits"",""NeedNavalUnitsCritical""]",Tweaked by In-Game AI(Unknown)
753,293,{},1761656609,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,159,0,"[""EconomicStrategies""]",UnitedNations,"[""CitiesNeedNavalGrowth"",""GsCulture"",""MostlyOnTheCoast"",""TechLeader""]","[""AtWar"",""EradicateBarbarians"",""NeedMobile"",""NeedNavalUnits"",""WinningWars""]",Tweaked by In-Game AI(Unknown)
